doc_n,date,title
2017112982.0,2018-10-17,КОМПОЗИЦИИ ИММУНОГЕННЫХ/ТЕРАПЕВТИЧЕСКИХ ГЛИКОКОНЪЮГАТОВ И ИХ ПРИМЕНЕНИЯ
2017112989.0,2018-10-17,СОЕДИНЕНИЯ И СПОСОБЫ
2016129452.0,2018-01-30,"КОМПОЗИЦИЯ ДЛЯ ГУБ В ФОРМЕ ОБРАТНОЙ ЭМУЛЬСИИ, СОДЕРЖАЩЕЙ ВЛАГОУДЕРЖИВАЮЩЕЕ ВЕЩЕСТВО, И СПОСОБ УХОДА ЗА ГУБАМИ С ЕЕ ИСПОЛЬЗОВАНИЕМ"
2017113027.0,2018-11-22,ПРОБИОТИЧЕСКИЕ И ПРЕБИОТИЧЕСКИЕ СОЕДИНЕНИЯ
2017113522.0,2018-11-19,"Органайзер для хирургических инструментов и принадлежностей, используемых при проведении хирургических операций"
2017100269.0,2018-08-20,СЕНСОРНОЕ УСТРОЙСТВО ДЛЯ ИЗМЕРЕНИЯ ВЛАЖНОСТИ И ОПРЕДЕЛЕНИЯ ПРИСУТСТВИЯ ЧЕЛОВЕКА НА ОПОРНОЙ КОНСТРУКЦИИ
2017113602.0,2018-10-22,Способ диагностики и профилактики голодания зимующих семей пчел
2016133255.0,2018-02-16,СИСТЕМА И СПОСОБ ФОРМИРОВАНИЯ И ЗАПИСИ СТАБИЛЬНЫХ СЛУХОВЫХ РЕАКЦИЙ С ПОМОЩЬЮ РЕЧЕПОДОБНОГО СТИМУЛА
2016142532.0,2018-05-10,КОМПОЗИЦИИ ДЛЯ МОДУЛИРОВАНИЯ ЭКСПРЕССИИ SOD-1
2017113931.0,2018-10-24,КАТЕТЕР И СПОСОБ ЕГО ПРОИЗВОДСТВА
2017113970.0,2018-10-25,СТАБИЛЬНЫЕ СОСТАВЫ ЛИПИДОВ И ЛИПОСОМ
2017114008.0,2018-10-26,КОНСТРУКЦИИ ХИРУРГИЧЕСКИХ СКОБ И ВЫТАЛКИВАТЕЛЕЙ ДЛЯ КАССЕТ СО СКОБАМИ
2017114009.0,2018-10-26,КАССЕТА С КРЕПЕЖНЫМИ ЭЛЕМЕНТАМИ ДЛЯ СОЗДАНИЯ ГИБКОГО СКОБОЧНОГО ШВА
2016127302.0,2018-01-12,СПОСОБ ЭКСПРЕСС ДИАГНОСТИКИ ОНКОЛОГИЧЕСКОГО ЗАБОЛЕВАНИЯ
2017114136.0,2018-11-06,КОМПОЗИЦИИ
2016143045.0,2018-05-04,РАСЧЕТ ПЕРФУЗИИ ЦЕНТРАЛЬНОЙ ПОЛОСТИ
2016133532.0,2018-02-21,СПОСОБ ОПРЕДЕЛЕНИЯ РАЗМЕРНОЙ СЕТКИ
2017114174.0,2018-11-29,КОМПОЗИЦИИ И СПОСОБЫ ДЛЯ БУСТИНГА ЭФФЕКТИВНОСТИ АДОПТИВНОЙ КЛЕТОЧНОЙ ИММУНОТЕРАПИИ
2017114175.0,2018-11-29,СОЕДИНЕНИЯ-АГОНИСТЫ GIP И СПОСОБЫ
2017114344.0,2018-10-26,КРУГОВЫЕ КАССЕТЫ С КРЕПЕЖНЫМИ ЭЛЕМЕНТАМИ ДЛЯ ПРИМЕНЕНИЯ РАСШИРЯЮЩИХСЯ В РАДИАЛЬНОМ НАПРАВЛЕНИИ ЛИНИЙ КРЕПЕЖНЫХ ЭЛЕМЕНТОВ
2017114348.0,2018-10-26,КАССЕТЫ СО СКОБАМИ
2017114503.0,2018-11-06,ВАКЦИНА ШИРОКОГО СПЕКТРА ДЕЙСТВИЯ ПРОТИВ РЕОВИРУСА ПТИЦ
2017114933.0,2018-11-12,"СОЕДИНЕНИЯ И КОМПОЗИЦИИ ДЛЯ ЛЕЧЕНИЯ ИЛИ ПРОФИЛАКТИКИ ПАТОЛОГИЧЕСКИХ СОСТОЯНИЙ, СВЯЗАННЫХ С ИЗБЫТОЧНЫМ ОТЛОЖЕНИЕМ ФИБРИНА И/ИЛИ ОБРАЗОВАНИЕМ ТРОМБОВ"
2017114960.0,2018-11-07,СПОСОБЫ И ПРОМЕЖУТОЧНЫЕ СОЕДИНЕНИЯ В ПОЛУЧЕНИИ C5aR АНТАГОНИСТОВ
2016133715.0,2018-02-22,СПОСОБ ЛАЗЕРНОЙ АБЛЯЦИИ ПАТОЛОГИЧЕСКИХ КЛЕТОК МИОКАРДА
2017115341.0,2018-11-05,"ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ, СОДЕРЖАЩАЯ БЕТА-БЛОКАТОР И ИНГИБИТОР АНГИОТЕНЗИНПРЕВРАЩАЮЩЕГО ФЕРМЕНТА"
2017115563.0,2018-11-20,КОМПОЗИЦИИ И СПОСОБЫ ЛЕЧЕНИЯ ДИСФУНКЦИИ МЕЙБОМИЕВЫХ ЖЕЛЕЗ
2017115575.0,2018-11-13,НАНОСТРУКТУРИРОВАННЫЕ КОМПОЗИЦИИ ДЛЯ ДОСТАВКИ СИЛИБИНИНА И ДРУГИХ АКТИВНЫХ ИНГРЕДИЕНТОВ ДЛЯ ЛЕЧЕНИЯ ГЛАЗНЫХ ЗАБОЛЕВАНИЙ
2017115776.0,2018-11-12,ВАКЦИННЫЕ КОМПОЗИЦИИ СО СНИЖЕННЫМ ОБРАЗОВАНИЕМ ПЕНЫ
2016143357.0,2018-05-08,ОРГАНИЧЕСКИЕ СОЕДИНЕНИЯ
2017115859.0,2018-11-13,ОФТАЛЬМОЛОГИЧЕСКИЕ КОМПОЗИЦИИ
2016143378.0,2018-05-08,"СВЯЗЫВАЮЩИЕ МОЛЕКУЛЫ, СПЕЦИФИЧНЫЕ К ИЛ-21, И ОБЛАСТИ ИХ ПРИМЕНЕНИЯ"
2017116157.0,2018-11-15,СПОСОБ ДЛЯ ЛЕЧЕНИЯ БОЛЕЗНЕЙ МОТОНЕЙРОНОВ
2017116176.0,2018-11-20,КОНЪЮГИРОВАННЫЕ БИСФОСФОНАТЫ ДЛЯ ДИАГНОСТИКИ И ТЕРАПИИ ЗАБОЛЕВАНИЙ КОСТЕЙ
2016118992.0,2018-10-31,ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ ДЛЯ ИНГИБИРОВАНИЯ АПОПТОЗА НЕЙРОНОВ ИЛИ НЕЙРОДЕГЕНЕРАЦИИ
2017116192.0,2018-11-13,"ПРИБОРЫ ДЛЯ НЕИНВАЗИВНОГО МОНИТОРИНГА КРОВЯНОГО ДАВЛЕНИЯ, СПОСОБЫ И КОМПЬЮТЕРНЫЙ ПРОГРАММНЫЙ ПРОДУКТ ДЛЯ РАБОТЫ С НИМИ"
2016127546.0,2018-01-12,Способ получения материала с высоким титром вируса гепатита Е и анализ титрования вируса гепатита Е
2017116230.0,2018-11-15,КОНЪЮГАТЫ И ПРОИЗВОДНЫЕ ПРОСТАГЛАНДИНА ДЛЯ ЛЕЧЕНИЯ ГЛАУКОМЫ И ВНУТРИГЛАЗНОЙ ГИПЕРТЕНЗИИ
2016143416.0,2018-05-07,Фармацевтическая композиция для лечения грибковых поражений слизистых оболочек
2016143577.0,2018-05-11,ПРЕДВАРИТЕЛЬНО ОТФОРМОВАННЫЙ ИМПЛАНТАТ ДЛЯ ВПРАВЛЕНИЯ И ФИКСАЦИИ ПРИ ЦЕНТРОЛАТЕРАЛЬНОМ ПЕРЕЛОМЕ СРЕДНЕЙ ЧАСТИ ЛИЦА
2017116588.0,2018-12-14,КОМПОЗИЦИИ
2017116680.0,2018-10-19,"КОМПОЗИЦИЯ, ВКЛЮЧАЮЩАЯ ДИИНДОЛИЛМЕТАН И РЕТИНОИД ДЛЯ ЛЕЧЕНИЯ КОЖНОЙ ПАТОЛОГИИ"
2016143751.0,2018-12-18,Фармацевтическая композиция
2016143875.0,2018-08-10,СПОСОБ ЛЕЧЕНИЯ ДВИГАТЕЛЬНЫХ РАССТРОЙСТВ БЕФИРАДОЛОМ
2017117194.0,2018-11-22,ЛЕЧЕНИЕ РАКА ИММУНОСТИМУЛЯТОРАМИ
2016143922.0,2018-06-05,"ТЕРАПЕВТИЧЕСКОЕ СРЕДСТВО ДЛЯ ПРИМЕНЕНИЯ В ЛЕЧЕНИИ ОПУХОЛЕЙ, СИНДРОМА ПРИОБРЕТЕННОГО ИММУНОДЕФИЦИТА И ЛЕЙКОЗОВ ПУТЕМ ДВОЙНОЙ ИММУННОЙ БИОСТИМУЛЯЦИИ"
2017100445.0,2018-07-16,ЛЕЧЕНИЕ ЛИМФОМ
2016144029.0,2018-05-10,ИГЛА С ДАТЧИКАМИ НА ОСНОВЕ ПЬЕЗОЭЛЕКТРИЧЕСКИХ ПОЛИМЕРОВ
2016121611.0,2018-11-29,КОНЪЮГАТЫ БЕЛКОВ СВЕРТЫВАНИЯ КРОВИ
2017117889.0,2018-11-26,КОМБИНИРОВАННЫЙ ИММУНОТЕРАПЕВТИЧЕСКИЙ ПОДХОД К ЛЕЧЕНИЮ РАКА
2016119565.0,2018-11-02,ПОЛИПЕПТИДЫ ДЛИТЕЛЬНОГО ДЕЙСТВИЯ И СПОСОБЫ ИХ ПОЛУЧЕНИЯ И ВВЕДЕНИЯ
2017118158.0,2018-12-05,"СРЕДСТВО, СТИМУЛИРУЮЩЕЕ ПРОДУКЦИЮ ТАУ-БЕЛКА, И ТЕРАПЕВТИЧЕСКОЕ ИЛИ ПРОФИЛАКТИЧЕСКОЕ СРЕДСТВО И ТЕРАПЕВТИЧЕСКАЯ ИЛИ ПРОФИЛАКТИЧЕСКАЯ ПИЩЕВАЯ КОМПОЗИЦИЯ, ПРЕДНАЗНАЧЕННЫЕ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ, ВЫЗВАННЫХ ДЕФИЦИТОМ ТАУ-БЕЛКА"
2017118261.0,2018-11-29,"СОДЕРЖАЩАЯ ХИТОЗАН КОМПОЗИЦИЯ, СТЕРИЛИЗОВАННАЯ ПУТЕМ НАГРЕВА, А ТАКЖЕ СПОСОБ ЕЕ ПОЛУЧЕНИЯ"
2016144349.0,2018-05-11,"ИНТЕЛЛЕКТУАЛЬНАЯ НАСАДКА НА СМАРТФОН ДЛЯ ОПРЕДЕЛЕНИЯ ЧИСТОТЫ, ВЛАЖНОСТИ И ФОТОВОЗРАСТА КОЖИ"
2017118538.0,2018-12-03,Фармацевтическая композиция нейропротекторного действия для парентерального применения на основе гексаметилендиамида бис-(N-моносукцинил-L-глутамил-L-лизина) в лиофилизированной лекарственной форме
2017118552.0,2018-12-04,ЗАМЕЩЕННЫЕ ХРОМАНЫ
2017118733.0,2018-11-30,"ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ ДЛЯ ПЕРОРАЛЬНОГО ПРИЕМА, СОДЕРЖАЩАЯ ТАКСАН"
2017119010.0,2018-12-06,ПРИМЕНЕНИЕ D-РИБОЗЫ ДЛЯ УСИЛЕНИЯ ПРОЦЕССА АДАПТАЦИИ К ФИЗИЧЕСКОМУ СТРЕССУ
2017119023.0,2018-12-05,ИМПЛАНТАТ ДЛЯ СТАБИЛИЗАЦИИ СЛОМАННЫХ ИЛИ НЕСЛОМАННЫХ КОСТЕЙ
2017119183.0,2018-12-05,КОМПОЗИЦИИ ФОРБОЛОВЫХ ЭФИРОВ И СПОСОБЫ ИХ ПРИМЕНЕНИЯ ДЛЯ ЛЕЧЕНИЯ ИЛИ УМЕНЬШЕНИЯ ПРОДОЛЖИТЕЛЬНОСТИ ЦИТОПЕНИИ
2017119212.0,2018-12-05,ПЕРОРАЛЬНОЕ ВВЕДЕНИЕ НЕУСТОЙЧИВЫХ ИЛИ ПЛОХО ВСАСЫВАЮЩИХСЯ ЛЕКАРСТВЕННЫХ СРЕДСТВ
2017119222.0,2018-12-06,"НЕЙРО-АТТЕНУИРУЮЩИЕ КЕТАМИНОВЫЕ И НОРКЕТАМИНОВЫЕ СОЕДИНЕНИЯ, ИХ ПРОИЗВОДНЫЕ И СПОСОБЫ ИХ ПОЛУЧЕНИЯ"
2017119470.0,2018-11-08,СПОСОБ ЛЕЧЕНИЯ НЕЙРОТРАВМЫ
2016121001.0,2018-06-22,ИНСУЛИНСОДЕРЖАЩИЙ ПРЕПАРАТ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ
2017120031.0,2018-12-19,СПОСОБ ЛЕЧЕНИЯ ИЛИ ПРЕДОТВРАЩЕНИЯ ИНСУЛЬТА
2016128411.0,2018-01-18,КОМПОЗИЦИИ НА ОСНОВЕ МЕТИЛЦИКЛОДЕКСТРИНОВ ДЛЯ ЛЕЧЕНИЯ И/ИЛИ ПРЕДУПРЕЖДЕНИЯ ЗАБОЛЕВАНИЙ ПУТЕМ ПОВЫШЕНИЯ УРОВНЯ HDL-ХОЛЕСТЕРИНА
2017100528.0,2018-07-12,Система мониторинга частоты сердечных сокращений
2016129186.0,2018-12-10,"Композиция, содержащая пробиотические бактерии, для применения в лечении иммунных расстройств"
2017120502.0,2018-12-14,СПОСОБ КОЛИЧЕСТВЕННОГО ОПРЕДЕЛЕНИЯ ЗУБНОГО НАЛЕТА У ДОМАШНИХ ЖИВОТНЫХ
2017121042.0,2018-11-15,СПОСОБЫ ЛЕЧЕНИЯ ПОСТТРАВМАТИЧЕСКОГО СТРЕССОВОГО РАССТРОЙСТВА
2017121910.0,2018-12-26,"БИОЛОГИЧЕСКИ АКТИВНАЯ КОМПОЗИЦИЯ ИЗ ТОМАТОВ, ИМЕЮЩАЯ УМЕНЬШЕННОЕ СОДЕРЖАНИЕ ЛИКОПИНА"
2016145444.0,2018-05-28,КОНЪЮГАТ АНТИТЕЛА ПРОТИВ IGF-1R С ЛЕКАРСТВЕННЫМ СРЕДСТВОМ И ЕГО ПРИМЕНЕНИЕ ДЛЯ ЛЕЧЕНИЯ РАКА
2017122268.0,2018-12-27,УСТРОЙСТВО ДЛЯ РОБОТ-АССИСТИРОВАННОЙ ХИРУРГИИ
2017122340.0,2018-12-26,"СОСТАВЫ КОЖНОГО НАПОЛНИТЕЛЯ, ВКЛЮЧАЯ АНТИОКСИДАНТЫ"
2017122775.0,2018-12-29,Средство для лечения женского бесплодия и бесплодия самок животных
2015122313.0,2018-12-20,"Таблетки ибупрофена натрия и способы изготовления фармацевтических композиций, включающих ибупрофен натрия"
2016145445.0,2018-05-28,КОНЪЮГАТ АНТИТЕЛА И ЛЕКАРСТВЕННОГО СРЕДСТВА И ЕГО ПРИМЕНЕНИЕ ДЛЯ ЛЕЧЕНИЯ РАКА
2016126439.0,2018-01-12,ВАКЦИНА ДЛЯ СВИНЕЙ ПРОТИВ PRRS И LAWSONIA INTRACELLULARIS
2017116217.0,2018-12-28,Составы металлических комплексов
2017146451.0,2018-03-01,СПОСОБ ТИМЭКТОМИИ ПРИ СМЕЩЕНИИ СРЕДОСТЕНИЯ
2018105065.0,2018-04-12,СПОСОБ ПЕРЕМЕЩАЮЩЕЙ УРЕТРОПЛАСТИКИ С НЕРАСЧЛЕНЯЮЩЕЙ СПОНГИОПЛАСТИКОЙ
2018134027.0,2018-10-22,ЛОКАЛЬНО РЕВЕРСИВНЫЕ ШОВНЫЕ НИТИ С ЗАЗУБРИНАМИ
2016124562.0,2018-11-30,ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ ДЛЯ ЛЕЧЕНИЯ МЕТАБОЛИЧЕСКОГО СИНДРОМА
2016124326.0,2018-01-23,"ПРОДУКТ ПО УХОДУ ЗА ПОЛОСТЬЮ РТА, ОТБЕЛИВАЮЩИЙ ЗУБЫ, С ЧАСТИЧКАМИ ДИОКСИДА КРЕМНИЯ СО СТРУКТУРОЙ ЯДРО/ОБОЛОЧКА"
2016124331.0,2018-01-24,КОМПОЗИЦИЯ ДЛЯ УХОДА ЗА ПОЛОСТЬЮ РТА
2016124149.0,2018-12-03,СОЗДАНИЕ ПОДХОДЯЩЕЙ МОДЕЛИ ДЛЯ ОЦЕНКИ ДОЗЫ ОБЛУЧЕНИЯ ПАЦИЕНТА В РЕЗУЛЬТАТЕ СКАНИРОВАНИЙ ДЛЯ МЕДИЦИНСКОЙ ВИЗУАЛИЗАЦИИ
2017101189.0,2018-07-25,СПОСОБ ЛЕЧЕНИЯ РАКА С ИСПОЛЬЗОВАНИЕМ КОМБИНАЦИИ ИНГИБИТОРОВ СНК1 И ATR
2016151705.0,2018-08-09,УЛУЧШЕННОЕ ОБЕСЦВЕЧИВАНИЕ ОКРАШЕННЫХ КЕРАТИНОВЫХ ВОЛОКОН
2016129158.0,2018-01-23,"МЕСТНАЯ ДОСТАВКА КОМПОЗИЦИЙ ПО УХОДУ ЗА КОЖЕЙ, ИМЕЮЩИХ НИЗКИЙ PH"
2016126695.0,2018-01-11,"Устройство оценки, программа, способ оценки и система оценки"
2016126716.0,2018-01-18,СХЕМА ПРИЕМА ДЛЯ СЕЛЕКТИВНОГО ПО АЛЬФА-ИЗОФОРМЕ ИНГИБИТОРА ФОСФАТИДИЛИНОЗИТОЛ-3-КИНАЗЫ
2016126848.0,2018-01-25,Применение альгинатных олигомеров в качестве антикоагулянтов крови
2017103370.0,2018-09-04,БЕЗОПАСНЫЙ СПОСОБ ОТБЕЛИВАНИЯ ЗУБОВ
2016131497.0,2018-03-01,ДУШИСТЫЕ КОМПОЗИЦИИ ДЛЯ ТЕЛА
2017105649.0,2018-08-22,"УСТРОЙСТВО ДЛЯ ВВЕДЕНИЯ СЕНСОРА, СНАБЖЕННОЕ ПРЕДОХРАНИТЕЛЕМ"
2016134773.0,2018-03-01,"СПОСОБ, УСТРОЙСТВО И СИСТЕМА ОПРЕДЕЛЕНИЯ СОСТОЯНИЯ СНА"
2016128216.0,2018-01-23,"ПОКРЫТАЯ ПЛЕНКОЙ ТАБЛЕТКА, СОДЕРЖАЩАЯ ХОЛИНА АЛЬФОСЦЕРАТ, И СПОСОБ ЕЕ ИЗГОТОВЛЕНИЯ"
2016134743.0,2018-03-07,УЛЬТРАЗВУКОВЫЕ СИСТЕМЫ ДЛЯ СБОРА ДАННЫХ ВО МНОГИХ ПЛОСКОСТЯХ С ОДНО- И ДВУХПЛОСКОСТНОЙ ВИЗУАЛИЗАЦИЕЙ В РЕАЛЬНОМ ВРЕМЕНИ И СПОСОБЫ ИХ РАБОТЫ
2016128070.0,2018-01-16,ЛЕКАРСТВЕННОЕ СРЕДСТВО И СПОСОБ ЛЕЧЕНИЯ НАРУШЕНИЙ ВРОЖДЕННОГО ИММУННОГО ОТВЕТА
2017121115.0,2018-12-19,ГЕНЕТИЧЕСКИ МОДИФИЦИРОВАННЫЕ ГАММА ДЕЛЬТА Т-КЛЕТКИ
2016129894.0,2018-02-08,КОВАЛЕНТНО СВЯЗАННЫЕ КОНЪЮГАТЫ ХЕЛИКАР-АНТИТЕЛО ПРОТИВ ХЕЛИКАРА И ИХ ПРИМЕНЕНИЯ
2016130121.0,2018-01-30,Конъюгаты связующего (ADC) с ингибиторами KSP
2016127915.0,2018-01-18,АБРАЗИВНАЯ ОЧИЩАЮЩАЯ КОМПОЗИЦИЯ
2016128740.0,2018-01-23,ПОЛУЧЕНИЕ ФАЗЫ ДЛЯ СИСТЕМ СКАНИРОВАНИЯ С ДИФФЕРЕНЦИАЛЬНЫМ ФАЗОВЫМ КОНТРАСТОМ
2016145567.0,2018-05-21,СПОСОБ ТРАНСВАГИНАЛЬНОЙ ЛАПАРОСКОПИЧЕСКОЙ КАСТРАЦИИ ЖЕНСКИХ ОСОБЕЙ СОБАК И КОШЕК
2016146372.0,2018-05-31,КОМБИНАЦИЯ ГИАЛУРОНОВОЙ КИСЛОТЫ И СУЛЬФАТИРОВАННОГО ПОЛИСАХАРИДА
2016146653.0,2018-06-01,"ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ НА ОСНОВЕ ХЛОРБЕНЗОИЛАМИНОАДАМАНТАНА, ПОВЫШАЮЩАЯ ФИЗИЧЕСКУЮ РАБОТОСПОСОБНОСТЬ В УСЛОВИЯХ ВЫСОКИХ И НИЗКИХ ТЕМПЕРАТУР"
2016146373.0,2018-05-28,ЛЕЧЕНИЕ ИЛИ ПРОФИЛАКТИКА СЕБОРЕЙНОГО КЕРАТОЗА С ПРИМЕНЕНИЕМ АРТЕМИЗИНИНА И ЕГО ПРОИЗВОДНЫХ
2017103693.0,2018-08-07,ЭКСТРАКЦИЯ РАСТВОРИТЕЛЯ ИЗ БИОРАЗЛАГАЕМЫХ МИКРОЧАСТИЦ
2017104691.0,2018-08-14,Способ формирования погружного кисетного инвагинационного панкреатоеюноанастомоза
2016148264.0,2018-06-08,Экстракт лекарственных растений для лечения хронического эндометрита на этапе реабилитации
2017107864.0,2018-09-10,Способ хирургического лечения перипротезной инфекции крупных суставов с использованием поливалентного бактериофага фагодент и вакуумного дренирования продуктов воспаления
2017107866.0,2018-09-10,Способ хирургического лечения перипротезной инфекции крупных суставов с использованием поливалентного бактериофага фагодент
2016146389.0,2018-06-15,УЛУЧШЕННЫЕ ПОЛИЭТИЛЕНИМИНОВЫЕ ПОЛИЭТИЛЕНГЛИКОЛЕВЫЕ ВЕКТОРЫ
2016146801.0,2018-05-29,"ВАКЦИННАЯ КОМПОЗИЦИЯ ПРОТИВ ИНФЕКЦИИ, ВЫЗВАННОЙ STREPTOCOCCUS SUIS"
2016144701.0,2018-05-15,СПОСОБ ПОВЫШЕНИЯ ИНФОРМАТИВНОСТИ СТАБИЛОМЕТРИЧЕСКОГО ИССЛЕДОВАНИЯ И АППАРАТНЫЙ КОМПЛЕКС ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ
2017121234.0,2018-07-13,ДЕНТАЛЬНАЯ НАКЛАДКА
2017120401.0,2018-12-13,ЗАМЕЩЕННЫЕ АРОМАТИЧЕСКИЕ СОЕДИНЕНИЯ И ФАРМАЦЕВТИЧЕСКИЕ КОМПОЗИЦИИ ДЛЯ АУТОРЕПАРАЦИИ И РЕГЕНЕРАЦИИ ТКАНИ
2017117271.0,2018-11-22,"ШОВНАЯ НИТЬ, ИМЕЮЩАЯ УДЕРЖИВАЮЩИЙ ЭЛЕМЕНТ НА КОНЦЕ, И СПОСОБ ЕЕ ПРИМЕНЕНИЯ"
2017116106.0,2018-11-12,ЗАМЕЩЕННЫЕ АРОМАТИЧЕСКИЕ СОЕДИНЕНИЯ И ФАРМАЦЕВТИЧЕСКИЕ КОМПОЗИЦИИ ДЛЯ ПРЕДОТВРАЩЕНИЯ И ЛЕЧЕНИЯ ДИАБЕТА
2017117558.0,2018-12-26,"СТАБИЛИЗИРОВАННЫЕ КОМПОЗИЦИИ ДЛЯ ОФТАЛЬМОЛОГИЧЕСКОГО ПРИМЕНЕНИЯ, СОДЕРЖАЩИЕ ОМЕГА-3-КИСЛОТЫ"
2016113372.0,2018-11-28,МЕДИЦИНСКОЕ УСТРОЙСТВО И ЗУБНОЙ ИМПЛАНТАТ
2016125142.0,2018-01-30,КОМПОЗИЦИИ ДЛЯ УХОДА ЗА ПОЛОСТЬЮ РТА СО СНИЖЕННЫМ ОКРАШИВАНИЕМ ПОВЕРХНОСТИ
2016125546.0,2018-02-01,"ПРЕБИОТИЧЕСКИЕ КОМПОЗИЦИИ ДЛЯ УХОДА ЗА ПОЛОСТЬЮ РТА, СОДЕРЖАЩИЕ КАРБОНОВЫЕ КИСЛОТЫ"
2016147020.0,2018-05-30,ВОДНО-СПИРТОВАЯ СИСТЕМА ДЛЯ ЛЕЧЕНИЯ НОГТЕЙ
2018116572.0,2018-10-23,"Композиции омега-3 полиненасыщенных жирных кислот в форме свободной кислоты, обогащенные DPA"
2016141281.0,2018-04-23,СЕНЕКРИВИРОК ДЛЯ ЛЕЧЕНИЯ ФИБРОЗА
2017105817.0,2018-08-27,КОМБИНИРОВАННАЯ ТЕРАПИЯ
2016151721.0,2018-07-03,"ТРИСПЕЦИФИЧНЫЕ СВЯЗЫВАЮЩИЕ МОЛЕКУЛЫ, КОТОРЫЕ СПЕЦИФИЧЕСКИ СВЯЗЫВАЮТ АНТИГЕНЫ МНОЖЕСТВА ЗЛОКАЧЕСТВЕННЫХ ОПУХОЛЕЙ, И СПОСОБЫ ИХ ПРИМЕНЕНИЯ"
2016128300.0,2018-01-17,СПОСОБ ЗАЩИТЫ СИНТЕТИЧЕСКИХ ПЕПТИДОВ ОТ ДЕЙСТВИЯ ПЕПТИДАЗ
2016138434.0,2018-04-04,ПОРОШОК ЙОГЕКСОЛА И СПОСОБ ЕГО ПРИМЕНЕНИЯ
2016137475.0,2018-03-27,ТОМОГРАФИЧЕСКИЙ АППАРАТ И СПОСОБ РЕКОНСТРУКЦИИ ЕГО ТОМОГРАФИЧЕСКОГО ИЗОБРАЖЕНИЯ
2016151733.0,2018-06-28,Оперативный способ лечения эссенциальной артериальной гипертонии
2016139683.0,2018-12-13,"ФИКСАТОР ШОВНОГО МАТЕРИАЛА, УСТРОЙСТВО ДЛЯ ЗАКРЕПЛЕНИЯ ШОВНОГО МАТЕРИАЛА В ТВЕРДОЙ ТКАНИ И ХИРУРГИЧЕСКОЕ УСТРОЙСТВО, СОДЕРЖАЩЕЕ ФИКСАТОР ШОВНОГО МАТЕРИАЛА"
2016133598.0,2018-02-22,КОМПОЗИЦИЯ МИКОБАКТЕРИАЛЬНОГО АНТИГЕНА
2016135507.0,2018-03-06,ПРЕПАРАТ ГИАЛУРОНИДАЗЫ И СПОСОБ ЕГО ПОЛУЧЕНИЯ
2017120359.0,2018-12-14,"ИНДУКЦИЯ ОСТЕОГЕНЕЗА ПУТЕМ ВНЕДРЕНИЯ РНК, КОДИРУЮЩЕЙ КОСТНОЙ МОРФОГЕНЕТИЧЕСКИЙ БЕЛОК (КМБ)"
2017101341.0,2018-08-06,КОМПОЗИЦИИ И ПРОДУКТЫ ДЛЯ ПРИМЕНЕНИЯ В ЛЕЧЕНИИ ПЕРЕЛОМОВ И ДЕФЕКТОВ КОСТИ
2016135003.0,2018-03-07,НОВЫЕ ВИДЫ ЛЕЧЕНИЯ
2016151859.0,2018-08-06,НАЦЕЛЕННЫЕ КОНЪЮГАТЫ И ЧАСТИЦЫ И ИХ СОСТАВЫ
2016113896.0,2018-07-18,"ФАРМАЦЕВТИЧЕСКАЯ КОМПОЗИЦИЯ, СОДЕРЖАЩАЯ ПРОИЗВОДНЫЕ ГИДАНТОИНА"
2016122896.0,2018-01-16,Терапевтические системы с модифицированным высвобождением для перорального введения куркумина в лечении кишечных расстройств
2016122897.0,2018-01-16,ТЕРАПЕВТИЧЕСКИЕ СИСТЕМЫ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ДЛЯ ПЕРОРАЛЬНОГО ВВЕДЕНИЯ МЕНТОЛА В ЛЕЧЕНИИ КИШЕЧНЫХ РАССТРОЙСТВ
2016127938.0,2018-01-25,"ФИКСАТОРЫ ДЛЯ ВОЛОС, ВКЛЮЧАЮЩИЕ ПОЛИГЛЮКОЗНЫЕ ПОЛИМЕРЫ НА ОСНОВЕ СЛОЖНЫХ ЭФИРОВ КРАХМАЛА"
2017101407.0,2018-08-17,ПРОИЗВОДНЫЕ ХИНОЛИНА ДЛЯ ЛЕЧЕНИЯ ВОСПАЛИТЕЛЬНЫХ ЗАБОЛЕВАНИЙ
2016129487.0,2018-01-24,Противостоящие акселерометры для пульсометра
2017120967.0,2018-12-26,СИСТЕМА МОНИТОРИНГА С ДАТЧИКОМ ДАВЛЕНИЯ В НАПОЛЬНОМ ПОКРЫТИИ
2016129022.0,2018-01-19,БИСПЕЦИФИЧНЫЕ АНТИ-HER2/АНТИ-HER3 АНТИТЕЛА
2017121203.0,2018-12-19,НОВЫЕ ПОЛИМЕРНЫЕ hGH ПРОЛЕКАРСТВА
