doc_n,date,title
2020139610.0,2022-06-02,Способ обучения и устройство для его осуществления
2021101012.0,2022-07-19,Устройство для обеспечения безопасности на производстве «Круг безопасности»
2020134012.0,2022-04-15,Установка моделирования взаимосвязи массы и энергии
2021105776.0,2022-09-05,СПОСОБ КИБЕРФИЗИЧЕСКОГО ОБУЧЕНИЯ
2021136299.0,2022-09-26,Игра-конструктор буквенных символов для подготовки детей к чтению
2018125571.0,2020-01-13,Способ моделирования местного отграниченного перитонита у крыс
2020135728.0,2022-04-29,ТРЕНАЖЁР ДЛЯ ПРИВИТИЯ ПРАКТИЧЕСКИХ НАВЫКОВ ПО УКЛАДКЕ КУПОЛА И СТРОП В СОТЫ КАМЕРЫ ПАРАШЮТНОЙ СИСТЕМЫ
2020131476.0,2022-03-23,Способ моделирования туберкулеза мочевого пузыря
2021110414.0,2022-10-14,Устройство имитации визуальной обстановки
2020103301.0,2021-07-26,Способ диагностики навыков чтения у обучающихся с интеллектуальными нарушениями
2020103472.0,2021-07-28,СПОСОБ УЛУЧШЕНИЯ ЗДРАВООХРАНЕНИЯ И БЛАГОСОСТОЯНИЯ В РОССИЙСКОЙ ФЕДЕРАЦИИ
2019145269.0,2021-06-25,Способ снижения интенсивности воспалительного процесса в нервной ткани
2020136697.0,2022-05-06,Способ обработки данных при экспресс-тестировании научно-педагогических работников
2020100598.0,2021-07-13,ТРЕНАЖЕР ДЛЯ ОСВОЕНИЯ НАВЫКОВ РИНОСЕПТОПЛАСТИКИ
2020103299.0,2021-07-26,Способ обучения наложению чрескожной эндоскопической гастростомы на симуляторе
2020107244.0,2021-08-18,СПОСОБ ОБУЧЕНИЯ НАВЫКАМ ЧТЕНИЯ
2020107934.0,2021-08-23,Дидактический материал для обучения каллиграфическому письму и способ обучения детей навыкам каллиграфического письма
2020109448.0,2021-09-03,СПОСОБ ОБУЧЕНИЯ НАВЫКАМ ПРИМЕНЕНИЯ БЕРЕЖЛИВЫХ ТЕХНОЛОГИЙ
2018127499.0,2020-01-24,ХУДОЖЕСТВЕННАЯ ГЕОГРАФИЧЕСКАЯ КАРТА
2020111328.0,2021-09-20,МОНИТОРИНГ ПРОЦЕССА
2020109597.0,2021-09-07,СПОСОБ ФОРМИРОВАНИЯ У ПИЛОТА ОБРАЗА ПОЛЕТА ПРИ УПРАВЛЕНИИ ВОЗДУШНЫМ СУДНОМ
2016144124.0,2018-05-11,Способ моделирования асептического аминобисфосфонатного остеонекроза нижней челюсти у лабораторных белых крыс
2019128658.0,2021-03-16,Тренажер-симулятор вождения
2020119198.0,2021-12-02,СПОСОБ ПРОФЕССИОНАЛЬНОЙ ПОДГОТОВКИ ПОЛИКЛИНИЧЕСКОГО ВРАЧА
2019141315.0,2021-06-15,Симулятор автодрома
2020120522.0,2021-12-20,СПОСОБ АВТОМАТИЗИРОВАННОГО ОБУЧЕНИЯ КОЛЛЕКТИВА ОРГАНИЗАЦИИ
2017100504.0,2018-07-16,"Модель, видеофильм, серии изображений, изображение"
2017116218.0,2018-11-14,СПОСОБ КОМПЛЕКСНОГО МОНИТОРИНГА ПРИРОДНОЙ СРЕДЫ
2019113240.0,2020-10-30,Способ изучения пристеночной кишечной биотрансформации лекарственных средств
2017144057.0,2019-06-17,Способ оценки качества рогового слоя клеточных моделей кожи человека
2018101877.0,2019-07-19,УСТРОЙСТВА И СПОСОБЫ ДЛЯ ВВЕДЕНИЯ И СМЕШИВАНИЯ ЛЕКАРСТВ И ОБУЧЕНИЕ ПРАВИЛЬНЫМ МЕТОДАМ ИХ ПРИМЕНЕНИЯ
2018111713.0,2019-10-07,УСТРОЙСТВО ДЛЯ ВЕТЕРИНАРНОЙ СТОМАТОЛОГИИ
2019108818.0,2020-10-29,"СИСТЕМЫ, УСТРОЙСТВА И СПОСОБЫ ДЛЯ ПЕРЕХОДА НА ПОТРЕБЛЕНИЕ ГЕНЕРИРУЮЩЕГО АЭРОЗОЛЬ ИЗДЕЛИЯ ДРУГОГО ТИПА"
2020113268.0,2021-10-11,СПОСОБЫ И СИСТЕМЫ ФОРМИРОВАНИЯ ОБУЧАЮЩИХ ДАННЫХ ДЛЯ НЕЙРОННОЙ СЕТИ
2021128620.0,2022-11-14,Тренажер подготовки операторов радиолокационного комплекса
2020121999.0,2022-01-04,Модель объективизации повреждения венозной стенки в ответ на применение эндовенозных методов облитерации в эксперименте
2020123482.0,2022-01-19,"СПОСОБ ОБУЧЕНИЯ СИНХРОННОМУ ПЕРЕВОДУ ПРИ ОБУЧЕНИИ ИНОСТРАННЫХ СПЕЦИАЛИСТОВ СПЕЦИАЛЬНОСТЯМ, СВЯЗАННЫМ С ПОВЫШЕННЫМ РИСКОМ, И АППАРАТНЫЙ КОМПЛЕКС ДЛЯ ЕГО РЕАЛИЗАЦИИ"
2018138668.0,2020-05-12,Установка для демонстрации газовых законов
2018147629.0,2020-06-29,Программно-аппаратный комплекс
2020127705.0,2022-02-21,СПОСОБ ФОРМИРОВАНИЯ КОНТИНГЕНТА ОБУЧАЮЩИХСЯ ДЛЯ РЕАЛИЗАЦИИ ЗАДАННОЙ ОБРАЗОВАТЕЛЬНОЙ ПРОГРАММЫ ЗА ТРЕБУЕМОЕ ВРЕМЯ
2020127706.0,2022-02-21,СПОСОБ ОЦЕНКИ ВРЕМЕНИ РЕАЛИЗАЦИИ ОБРАЗОВАТЕЛЬНОЙ ПРОГРАММЫ
2017109406.0,2018-09-21,СПОСОБ КОРРЕКЦИИ ЭКСПЕРИМЕНТАЛЬНОГО ГЕСТОЗА ПРЕПАРАТОМ ТАУРИН
2020130557.0,2022-03-15,Способ управления лечебно-диагностическими проектами в области клинической и реабилитационно-восстановительной медицины
2021116056.0,2022-12-05,СПОСОБ ОБУЧЕНИЯ АЛГОРИТМА МАШИННОГО ОБУЧЕНИЯ ДЛЯ ПРОГНОЗИРОВАНИЯ ПАРАМЕТРА НАМЕРЕНИЯ ДЛЯ ОБЪЕКТА НА МЕСТНОСТИ
2021106390.0,2022-09-12,Стационарный симуляционный комплекс для отработки лапароскопических навыков в двухмерном пространстве
2020109760.0,2021-09-07,ПЕРИФЕРИЙНОЕ КОНТРОЛЬНОЕ УСТРОЙСТВО ДЛЯ ИМИТАЦИИ ЭНДОСКОПИЧЕСКИХ ПРОЦЕДУР
2018106682.0,2019-08-22,Система дистанционного обучения
2020124982.0,2022-01-20,Способ формирования поверхности при помощи системы штоков
2018101698.0,2019-07-19,"УСТРОЙСТВА И СПОСОБЫ ДЛЯ ВВЕДЕНИЯ И СМЕШИВАНИЯ ЛЕКАРСТВЕННОГО СРЕДСТВА, А ТАКЖЕ ОБУЧЕНИЕ ПРАВИЛЬНОЙ ТЕХНИКЕ ДЛЯ ЭТОГО"
2018101887.0,2019-07-19,"УСТРОЙСТВА И СПОСОБЫ ДЛЯ ВВЕДЕНИЯ И СМЕШИВАНИЯ ЛЕКАРСТВ, И ОБУЧЕНИЕ ПРАВИЛЬНЫМ МЕТОДАМ ИХ ПРИМЕНЕНИЯ"
2018101891.0,2019-07-22,"УСТРОЙСТВА И СПОСОБЫ ДЛЯ ВВЕДЕНИЯ И СМЕШИВАНИЯ ЛЕКАРСТВ, И ОБУЧЕНИЕ ПРАВИЛЬНЫМ МЕТОДАМ ИХ ПРИМЕНЕНИЯ."
2018110864.0,2019-09-27,ТРЕНАЖЕР ДЛЯ ОБУЧЕНИЯ В УСЛОВИЯХ ЗАМКНУТЫХ И/ИЛИ ПРЕДПОЛОЖИТЕЛЬНО ЗАГРЯЗНЕННЫХ СРЕД
2018132158.0,2020-03-10,"СПОСОБ ГЕНЕРАЦИИ СЛУЧАЙНОЙ КРИСТАЛЛИЧЕСКОЙ СТРУКТУРЫ, ИСПОЛЬЗУЮЩИЙ БАЗУ ДАННЫХ ПЕРИОДИЧЕСКИХ СЕТОК"
2019102908.0,2020-08-05,СИМУЛЯТОР ПАЦИЕНТА
2017133970.0,2019-04-08,АВИАЦИОННЫЙ ТРЕНАЖЕР И СПОСОБ ИМИТАЦИИ ПОЛЕТА
2016126822.0,2018-01-12,Тренажер-манипулятор для подготовки операторов комплексов вооружения
2016138596.0,2018-03-29,УСТРОЙСТВО И СПОСОБ ПРИЁМА И ПЕРЕДАЧИ ИНФОРМАЦИИ ПОСРЕДСТВОМ ШРИФТА БРАЙЛЯ
2017106262.0,2018-08-30,"УСТРОЙСТВО ДЛЯ ПРОСТРАНСТВЕННОГО ПЕРЕМЕЩЕНИЯ, ПО МЕНЬШЕЙ МЕРЕ, ОДНОГО ЧЕЛОВЕКА"
2019123663.0,2021-01-26,"СПОСОБ ОЦЕНКИ, КОНТРОЛЯ УЧЕБНЫХ ДОСТИЖЕНИЙ ОБУЧАЮЩИХСЯ И ДИАГНОСТИКИ УРОВНЯ СФОРМИРОВАННОСТИ УНИВЕРСАЛЬНЫХ УЧЕБНЫХ ДЕЙСТВИЙ"
2017112089.0,2019-01-21,СПОСОБ И СИСТЕМА ПРЕДОПЕРАЦИОННОГО МОДЕЛИРОВАНИЯ ХИРУРГИЧЕСКОЙ ПРОЦЕДУРЫ
2017118732.0,2018-11-29,Транспортир демонстрационный
2020122226.0,2021-04-26,Устройство для отработки навыков микрохирургической техники
2017127963.0,2019-02-14,НАВИГАЦИОННЫЕ УСТРОЙСТВА И СПОСОБЫ НАВИГАЦИИ
2016132600.0,2018-02-13,Помощь в настройке пределов сигнала тревоги для пациента
2016143855.0,2018-05-10,Способ приклеивания на глаз гидробионтов непрозрачной многослойной маски
2017144907.0,2018-02-14,СПОСОБ ДЕМОНСТРАЦИИ ПРАВИЛА БУРАВЧИКА НА ЗАНЯТИЯХ ПО ФИЗИКЕ И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ (ВАРИАНТЫ)
2020131134.0,2022-03-21,Система динамичного определения и обучения грамматики иностранного языка
2021111535.0,2022-10-21,Способ определения комплексного показателя целесообразности разработки учебно-тренировочного средства
2021109410.0,2022-10-06,ЭЛЕКТРОННАЯ СИСТЕМА СОПРОВОЖДЕНИЯ
2017103607.0,2018-08-02,Микрохирургическая технология введения микрочастиц в микрорану вертикального профиля роговицы глаза
2021101307.0,2022-07-21,СПОСОБ ИЗГОТОВЛЕНИЯ АНАТОМИЧЕСКИХ ПРЕПАРАТОВ СОСУДОВ И ОРГАНОВ ДЛЯ МОРФОЛОГИЧЕСКИХ ИССЛЕДОВАНИЙ
2019131421.0,2021-04-05,Способ комплексного анализа деформационных характеристик основных элементов аппарата внешней фиксации для чрескостного остеосинтеза с использованием его модели
2020103928.0,2021-07-29,Способ создания тестовых заданий
2021102426.0,2022-08-02,СПОСОБ ФОРМИРОВАНИЯ МОДЕЛИ ПОСТРОЕНИЯ МЕЖДИСЦИПЛИНАРНЫХ УЧЕБНЫХ СВЯЗЕЙ В ХОДЕ ОБУЧЕНИЯ
2020143371.0,2022-06-28,СПОСОБ МОДЕЛИРОВАНИЯ ЛЕПРЫ ДЛЯ ИЗУЧЕНИЯ ПРОТИВОЛЕПРОЗНОЙ АКТИВНОСТИ ЛЕКАРСТВЕННЫХ ПРЕПАРАТОВ
2021101787.0,2022-07-27,Способ дифференцированного обучения с применением электронных и дистанционных образовательных технологий
2019138158.0,2021-05-26,Идентификация признаков в медицинской визуализации
2021101287.0,2022-07-21,СПОСОБ ИНСТИТУЦИОНАЛИЗАЦИИ НЕПОСРЕДСТВЕННОЙ ПРОИЗВОДИТЕЛЬНОЙ СИЛЫ НАУКИ НОВОЙ УПРАВЛЕНЧЕСКОЙ РЕВОЛЮЦИИ В ФОРМИРОВАНИИ СПЕЦИАЛИСТОВ
2020142491.0,2022-06-22,Способ ускоренного формирования профессиональных навыков при обучении ультразвуковой диагностике в офтальмологии
2020107201.0,2021-08-17,Самообучающая машина симбиоз
2020142127.0,2022-06-21,СПОСОБ ИНСТИТУЦИОНАЛИЗАЦИИ СПОРТИВНО-ФИЗКУЛЬТУРНОЙ СФЕРЫ НОВОЙ УПРАВЛЕНЧЕСКОЙ РЕВОЛЮЦИИ
2019121337.0,2019-10-18,ИНСТРУМЕНТ ДЛЯ МИКРОХИРУРГИЧЕСКОГО ТРЕНИНГА
2020139889.0,2022-06-07,Рукописный шрифт русского алфавита и устройство для обучения письму
2020130484.0,2022-03-16,Модель оценки рисков деградации земель от водной эрозии почв
2020136576.0,2022-05-06,Способ распознавания шрифта Брайля
2019111865.0,2019-07-01,СПОСОБ ОБУЧЕНИЯ ЧТЕНИЮ И БЫСТРОМУ ЧТЕНИЮ С ПОМОЩЬЮ КОМПЬЮТЕРНОЙ ИГРЫ НА ОНЛАЙН-ТРЕНАЖЕРЕ
2018138979.0,2020-05-12,"СПОСОБ, УСТРОЙСТВО И СИСТЕМА ДЛЯ ОБЕСПЕЧЕНИЯ ВОЗМОЖНОСТИ АНАЛИЗА СВОЙСТВА ДЕТЕКТОРА ПОКАЗАТЕЛЯ ЖИЗНЕННО ВАЖНОЙ ФУНКЦИИ"
2021114323.0,2022-04-26,МНОГОФУНКЦИОНАЛЬНЫЙ ТРЕНАЖЕР МАШИНИСТА МАНЕВРОВОГО ТЕПЛОВОЗА
2020131197.0,2022-04-11,РАБОЧИЙ ИНСТРУМЕНТ И МАНИПУЛЯЦИОННО-ИЗМЕРИТЕЛЬНЫЙ КОМПЛЕКТ ДЛЯ ЛАПАРОСКОПИЧЕСКОГО ТРЕНАЖЕРА
2019102107.0,2020-07-27,Способ децеллюляризации почки для получения тканеинженерного каркаса в эксперименте на крысах
2020125166.0,2022-01-31,Способ развития способностей устного счета
2020122418.0,2022-01-10,СИСТЕМА ОВЛАДЕНИЯ ЯЗЫКОМ
2019143910.0,2021-06-25,Способ подготовки операторов сложных технических систем
2018139277.0,2020-05-12,Игровой полигон с дроном
2018129127.0,2020-02-10,Устройство Фокина для обучения вождению автомобилей на площадке
2019127732.0,2021-03-02,СИСТЕМА ОЦЕНКИ ГОТОВНОСТИ РЕБЕНКА К ХУДОЖЕСТВЕННО-ТВОРЧЕСКОЙ ДЕЯТЕЛЬНОСТИ
2019141786.0,2021-06-17,Система обучения детей навыкам математического счета в игровом режиме
2021114148.0,2022-11-21,Способ ускоренного обучения техники дренирования под контролем ультразвукового метода с использованием симуляционных технологий
2020132337.0,2022-03-29,Способ обучения специалистов гражданской авиации в области человеческого фактора и возможностей человека
2019110101.0,2020-10-05,УСТРОЙСТВО ДЛЯ СОРЕВНОВАНИЙ
2020137311.0,2022-05-13,РАЗВЛЕКАТЕЛЬНОЕ УСТРОЙСТВО ВИРТУАЛЬНОЙ РЕАЛЬНОСТИ
2021137045.0,2022-04-04,СТЕНД ДЛЯ ИМИТАЦИОННОГО МОДЕЛИРОВАНИЯ АТМОСФЕРНОГО ЦИКЛОНА
2017139875.0,2019-05-16,Спутник-конструктор - учебно-демонстрационная модель
2020122818.0,2022-01-10,Способ полунатурного моделирования системы управления летательного аппарата с пассивной или полуактивной или активной головкой самонаведения и устройство для его реализации
2017111799.0,2018-10-08,СИСТЕМА ЦИФРОВОЙ ПОДДЕРЖКИ РАБОЧЕГО ПРОЦЕССА
2021114149.0,2022-11-21,Способ обучения навыкам биопсии под контролем сонографии с использованием симуляционных технологий
2021101411.0,2022-07-29,ОКРУЖЕНИЕ ВИДЕОУЧЕБНИКА
2020132283.0,2022-04-01,Способ и технология экспресс-оценки окислительно-восстановительного потенциала углеводородных соединений в биологии и медицине
